sheet,cell,row,column,author,note_text
Inputs,H6,6,H,Codex,"MSFT Q3 25 — quarterly capex
Value: $34.900B
Public source: https://www.microsoft.com/en-us/Investor/earnings/FY-2026-Q1/press-release-webcast
Evidence: Official FY26 Q1 transcript: capital expenditures were $34.9B.
Local source: 01_sources/company_filings/microsoft/Microsoft_2025-10-29_10-Q_msft-20250930.htm
Classification: public filing / official company disclosure unless stated otherwise."
Inputs,J6,6,J,Codex,"MSFT Q3 25 — Commercial remaining performance obligation
Value: $392.000B
Public source: https://www.sec.gov/Archives/edgar/data/789019/000119312525256321/msft-20250930.htm
Evidence: The 10-Q reports $398B total RPO, of which $392B is commercial RPO.
Local source: 01_sources/company_filings/microsoft/Microsoft_2025-10-29_10-Q_msft-20250930.htm
Classification: public filing / official company disclosure unless stated otherwise."
Inputs,K6,6,K,Codex,"MSFT Q3 25 — quarterly capex
Value: $34.900B
Public source: https://www.microsoft.com/en-us/Investor/earnings/FY-2026-Q1/press-release-webcast
Evidence: Official FY26 Q1 transcript: capital expenditures were $34.9B.
Local source: 01_sources/company_filings/microsoft/Microsoft_2025-10-29_10-Q_msft-20250930.htm
Classification: public filing / official company disclosure unless stated otherwise."
Inputs,R6,6,R,Codex,"MODEL ASSUMPTION — AI share of RPO/revenue
Value: 0.65
This is not a company-reported AI-only metric.
AI share, 2.5-year duration, and scenario margins retain the supplied model assumptions. Alphabet says just over half of backlog should be recognized over 24 months but does not disclose a single average duration or a 65% AI share.
Contextual public filing: https://www.sec.gov/Archives/edgar/data/1652044/000165204426000071/goog-20260630.htm"
Inputs,S6,6,S,Codex,"MODEL ASSUMPTION — RPO duration
Value: 2.5
This is not a company-reported AI-only metric.
AI share, 2.5-year duration, and scenario margins retain the supplied model assumptions. Alphabet says just over half of backlog should be recognized over 24 months but does not disclose a single average duration or a 65% AI share.
Contextual public filing: https://www.sec.gov/Archives/edgar/data/1652044/000165204426000071/goog-20260630.htm"
Inputs,T6,6,T,Codex,"MODEL ASSUMPTION — AI share of capex
Value: 0.8
This is not a company-reported AI-only metric.
AI share, 2.5-year duration, and scenario margins retain the supplied model assumptions. Alphabet says just over half of backlog should be recognized over 24 months but does not disclose a single average duration or a 65% AI share.
Contextual public filing: https://www.sec.gov/Archives/edgar/data/1652044/000165204426000071/goog-20260630.htm"
Inputs,U6,6,U,Codex,"MODEL ASSUMPTION — bear NOPAT margin
Value: 0.2
This is not a company-reported AI-only metric.
AI share, 2.5-year duration, and scenario margins retain the supplied model assumptions. Alphabet says just over half of backlog should be recognized over 24 months but does not disclose a single average duration or a 65% AI share.
Contextual public filing: https://www.sec.gov/Archives/edgar/data/1652044/000165204426000071/goog-20260630.htm"
Inputs,V6,6,V,Codex,"MODEL ASSUMPTION — base NOPAT margin
Value: 0.3
This is not a company-reported AI-only metric.
AI share, 2.5-year duration, and scenario margins retain the supplied model assumptions. Alphabet says just over half of backlog should be recognized over 24 months but does not disclose a single average duration or a 65% AI share.
Contextual public filing: https://www.sec.gov/Archives/edgar/data/1652044/000165204426000071/goog-20260630.htm"
Inputs,W6,6,W,Codex,"MODEL ASSUMPTION — bull NOPAT margin
Value: 0.4
This is not a company-reported AI-only metric.
AI share, 2.5-year duration, and scenario margins retain the supplied model assumptions. Alphabet says just over half of backlog should be recognized over 24 months but does not disclose a single average duration or a 65% AI share.
Contextual public filing: https://www.sec.gov/Archives/edgar/data/1652044/000165204426000071/goog-20260630.htm"
Inputs,X6,6,X,Codex,"GOOG WACC sector input
Value: 10.66%
Public source: https://pages.stern.nyu.edu/~adamodar/New_Home_Page/datafile/wacc.html
Evidence: Damodaran January 2026 U.S. industry cost of capital for Software (Internet), January 2026 U.S. industry average. This is an analyst-selected sector average, not a company-specific WACC.
Classification: public filing / official company disclosure unless stated otherwise."
Inputs,Z6,6,Z,Codex,"GOOG annual capex plan / guide
Value: $200.0B
Public source: https://abc.xyz/investor/events/event-details/2026/2026-Q2-Earnings-Call-2026-GgTAq7Is0z/default.aspx
Evidence: Alphabet's official Q2 2026 call raised its 2026 capex range to $195B-$205B from $180B-$190B. $200B is the model midpoint, not company point guidance.
Classification: public filing / official company disclosure unless stated otherwise."
Inputs,AB6,6,AB,Codex,"GOOG annual capex plan / guide
Value: $200.0B
Public source: https://abc.xyz/investor/events/event-details/2026/2026-Q2-Earnings-Call-2026-GgTAq7Is0z/default.aspx
Evidence: Alphabet's official Q2 2026 call raised its 2026 capex range to $195B-$205B from $180B-$190B. $200B is the model midpoint, not company point guidance.
Classification: public filing / official company disclosure unless stated otherwise."
Inputs,F7,7,F,Codex,"MSFT Q4 25 — Commercial remaining performance obligation
Value: $625.000B
Public source: https://www.sec.gov/Archives/edgar/data/789019/000119312526027207/msft-20251231.htm
Evidence: Commercial RPO was $625B with a weighted-average duration of approximately 2.5 years.
Local source: 01_sources/company_filings/microsoft/Microsoft_2026-01-28_10-Q_msft-20251231.htm
Classification: public filing / official company disclosure unless stated otherwise."
Inputs,H7,7,H,Codex,"MSFT Q4 25 — quarterly capex
Value: $37.500B
Public source: https://www.microsoft.com/en-us/Investor/earnings/FY-2026-Q2/press-release-webcast
Evidence: Official FY26 Q2 transcript: capital expenditures were $37.5B.
Local source: 01_sources/company_filings/microsoft/Microsoft_2026-01-28_10-Q_msft-20251231.htm
Classification: public filing / official company disclosure unless stated otherwise."
Inputs,J7,7,J,Codex,"MSFT Q4 25 — Commercial remaining performance obligation
Value: $625.000B
Public source: https://www.sec.gov/Archives/edgar/data/789019/000119312526027207/msft-20251231.htm
Evidence: Commercial RPO was $625B with a weighted-average duration of approximately 2.5 years.
Local source: 01_sources/company_filings/microsoft/Microsoft_2026-01-28_10-Q_msft-20251231.htm
Classification: public filing / official company disclosure unless stated otherwise."
Inputs,K7,7,K,Codex,"MSFT Q4 25 — quarterly capex
Value: $37.500B
Public source: https://www.microsoft.com/en-us/Investor/earnings/FY-2026-Q2/press-release-webcast
Evidence: Official FY26 Q2 transcript: capital expenditures were $37.5B.
Local source: 01_sources/company_filings/microsoft/Microsoft_2026-01-28_10-Q_msft-20251231.htm
Classification: public filing / official company disclosure unless stated otherwise."
Inputs,R7,7,R,Codex,"MODEL ASSUMPTION — AI share of RPO/revenue
Value: 0.55
This is not a company-reported AI-only metric.
AI share, four-year duration, and scenario margins retain the supplied model assumptions for comparability. Amazon disclosed a 6.4-year weighted-average remaining contract life at June 30, 2026; the four-year model input materially accelerates the annualized revenue proxy.
Contextual public filing: https://www.sec.gov/Archives/edgar/data/1018724/000101872426000026/amzn-20260630.htm"
Inputs,S7,7,S,Codex,"MODEL ASSUMPTION — RPO duration
Value: 4.0
This is not a company-reported AI-only metric.
AI share, four-year duration, and scenario margins retain the supplied model assumptions for comparability. Amazon disclosed a 6.4-year weighted-average remaining contract life at June 30, 2026; the four-year model input materially accelerates the annualized revenue proxy.
Contextual public filing: https://www.sec.gov/Archives/edgar/data/1018724/000101872426000026/amzn-20260630.htm"
Inputs,T7,7,T,Codex,"MODEL ASSUMPTION — AI share of capex
Value: 0.75
This is not a company-reported AI-only metric.
AI share, four-year duration, and scenario margins retain the supplied model assumptions for comparability. Amazon disclosed a 6.4-year weighted-average remaining contract life at June 30, 2026; the four-year model input materially accelerates the annualized revenue proxy.
Contextual public filing: https://www.sec.gov/Archives/edgar/data/1018724/000101872426000026/amzn-20260630.htm"
Inputs,U7,7,U,Codex,"MODEL ASSUMPTION — bear NOPAT margin
Value: 0.2
This is not a company-reported AI-only metric.
AI share, four-year duration, and scenario margins retain the supplied model assumptions for comparability. Amazon disclosed a 6.4-year weighted-average remaining contract life at June 30, 2026; the four-year model input materially accelerates the annualized revenue proxy.
Contextual public filing: https://www.sec.gov/Archives/edgar/data/1018724/000101872426000026/amzn-20260630.htm"
Inputs,V7,7,V,Codex,"MODEL ASSUMPTION — base NOPAT margin
Value: 0.28
This is not a company-reported AI-only metric.
AI share, four-year duration, and scenario margins retain the supplied model assumptions for comparability. Amazon disclosed a 6.4-year weighted-average remaining contract life at June 30, 2026; the four-year model input materially accelerates the annualized revenue proxy.
Contextual public filing: https://www.sec.gov/Archives/edgar/data/1018724/000101872426000026/amzn-20260630.htm"
Inputs,W7,7,W,Codex,"MODEL ASSUMPTION — bull NOPAT margin
Value: 0.38
This is not a company-reported AI-only metric.
AI share, four-year duration, and scenario margins retain the supplied model assumptions for comparability. Amazon disclosed a 6.4-year weighted-average remaining contract life at June 30, 2026; the four-year model input materially accelerates the annualized revenue proxy.
Contextual public filing: https://www.sec.gov/Archives/edgar/data/1018724/000101872426000026/amzn-20260630.htm"
Inputs,X7,7,X,Codex,"AMZN WACC sector input
Value: 7.27%
Public source: https://pages.stern.nyu.edu/~adamodar/New_Home_Page/datafile/wacc.html
Evidence: Damodaran January 2026 U.S. industry cost of capital for Retail (General), January 2026 U.S. industry average. This is an analyst-selected sector average, not a company-specific WACC.
Classification: public filing / official company disclosure unless stated otherwise."
Inputs,Z7,7,Z,Codex,"AMZN annual capex plan / guide
Value: $200.0B
Public source: https://www.sec.gov/Archives/edgar/data/1018724/000101872426000002/amzn-20251231xex991.htm
Evidence: Amazon's SEC-filed Q4 2025 release said it expected about $200B of 2026 capex. The Q2 2026 10-Q and filed release did not provide a replacement numeric full-year plan.
Classification: public filing / official company disclosure unless stated otherwise."
Inputs,AB7,7,AB,Codex,"AMZN annual capex plan / guide
Value: $200.0B
Public source: https://www.sec.gov/Archives/edgar/data/1018724/000101872426000002/amzn-20251231xex991.htm
Evidence: Amazon's SEC-filed Q4 2025 release said it expected about $200B of 2026 capex. The Q2 2026 10-Q and filed release did not provide a replacement numeric full-year plan.
Classification: public filing / official company disclosure unless stated otherwise."
Inputs,F8,8,F,Codex,"MSFT Q1 26 — Commercial remaining performance obligation
Value: $627.000B
Public source: https://www.sec.gov/Archives/edgar/data/789019/000119312526191507/msft-20260331.htm
Evidence: Commercial RPO was $627B with a weighted-average duration of approximately 2.5 years.
Local source: 01_sources/company_filings/microsoft/Microsoft_2026-04-29_10-Q_msft-20260331.htm
Classification: public filing / official company disclosure unless stated otherwise."
Inputs,H8,8,H,Codex,"MSFT Q1 26 — quarterly capex
Value: $31.900B
Public source: https://www.microsoft.com/en-us/Investor/earnings/FY-2026-Q3/press-release-webcast
Evidence: Official FY26 Q3 transcript: capital expenditures were $31.9B; cash paid for PP&E was $30.9B.
Local source: 01_sources/company_filings/microsoft/Microsoft_2026-04-29_10-Q_msft-20260331.htm
Classification: public filing / official company disclosure unless stated otherwise."
Inputs,J8,8,J,Codex,"MSFT Q1 26 — Commercial remaining performance obligation
Value: $627.000B
Public source: https://www.sec.gov/Archives/edgar/data/789019/000119312526191507/msft-20260331.htm
Evidence: Commercial RPO was $627B with a weighted-average duration of approximately 2.5 years.
Local source: 01_sources/company_filings/microsoft/Microsoft_2026-04-29_10-Q_msft-20260331.htm
Classification: public filing / official company disclosure unless stated otherwise."
Inputs,K8,8,K,Codex,"MSFT Q1 26 — quarterly capex
Value: $31.900B
Public source: https://www.microsoft.com/en-us/Investor/earnings/FY-2026-Q3/press-release-webcast
Evidence: Official FY26 Q3 transcript: capital expenditures were $31.9B; cash paid for PP&E was $30.9B.
Local source: 01_sources/company_filings/microsoft/Microsoft_2026-04-29_10-Q_msft-20260331.htm
Classification: public filing / official company disclosure unless stated otherwise."
